#id RA DEC X Y F115W F115W_err F150W F150W_err F200W F200W_err F277W F277W_err F356W F356W_err F410M F410M_err F444W F444W_err
4661 214.9448911 52.9668448 2293.2244 932.1491 0.0 0.0 28.9797 0.2591 0.0 0.0 28.032 0.1505 28.2308 0.1316 27.2985 0.1125 27.5489 0.1811
4662 214.9587829 52.976808 3810.3184 927.3195 27.9399 0.0766 28.4196 0.0906 27.3092 0.0618 26.2613 0.0318 26.6839 0.0405 26.9311 0.0988 26.7229 0.0502
4663 214.9807577 52.9924365 6198.0967 928.6466 28.0046 0.0677 27.962 0.0766 27.8947 0.0524 26.6117 0.0396 26.3037 0.0323 0.0 0.0 26.9056 0.0685
4664 214.977286 52.9900145 5825.0767 924.9719 27.2146 0.0482 26.9624 0.0421 26.8685 0.0295 25.3374 0.0196 25.5551 0.0235 25.9096 0.0457 25.6428 0.0333
4665 215.0078066 53.0116376 9133.5098 931.4265 0.0 0.0 23.0477 0.0123 26.6732 0.0803 25.8191 0.0611 27.2977 0.1123 27.2626 0.1108 26.884 0.1139
4666 215.0127874 53.015571 9709.3809 901.7784 22.428 0.0026 21.9975 0.0017 21.456 0.001 19.7168 0.0004 19.7662 0.0004 20.0519 0.0007 20.1967 0.0006
4667 214.994562 53.0024174 7712.416 916.5989 25.323 0.0135 25.5868 0.0142 25.9099 0.0165 24.1343 0.0123 24.6744 0.0099 24.5742 0.0153 24.7096 0.0164
4668 214.9939588 53.0018577 7635.2495 926.4364 0.0 0.0 28.6179 0.1357 28.7867 0.1051 27.1219 0.0587 27.3891 0.0593 0.0 0.0 27.8963 0.1403
4669 214.9449338 52.9669403 2303.6694 927.2564 0.0 0.0 29.5577 0.1546 29.6071 0.1517 28.032 0.1505 28.2308 0.1316 27.2985 0.1125 28.2854 0.2207
4670 214.9279937 52.9548472 458.5038 928.2792 0.0 0.0 28.6673 0.1439 29.4303 0.1279 27.8197 0.1393 28.1962 0.0894 0.0 0.0 27.4354 0.1204
4671 214.9434828 52.9659287 2147.7874 925.5484 0.0 0.0 27.8791 0.0779 0.0 0.0 25.6785 0.0218 25.3674 0.0192 25.4239 0.0296 25.4742 0.0279
4672 214.9522534 52.9722149 3105.2732 922.8811 28.0958 0.1192 28.8671 0.12 27.3097 0.0439 26.467 0.039 26.7429 0.046 26.7843 0.073 26.3071 0.063
4673 214.9515327 52.9716917 3026.0012 923.6105 26.999 0.0891 27.947 0.1444 26.8229 0.0652 26.528 0.0552 27.2079 0.0677 0.0 0.0 26.8493 0.1868
4674 214.98682 52.9968413 6865.063 921.793 28.2153 0.0976 27.6082 0.058 26.5553 0.0221 25.6148 0.0361 26.5569 0.0361 26.5648 0.0579 26.4275 0.0399
4675 214.9453516 52.9673249 2356.8643 920.7234 0.0 0.0 29.4453 0.4469 0.0 0.0 26.4121 0.1233 27.6454 0.0786 0.0 0.0 27.3753 0.245
4676 214.9248763 52.9526784 123.9723 924.1385 27.7271 0.1045 27.8154 0.09 27.9644 0.0638 25.6519 0.0435 26.9813 0.1526 0.0 0.0 27.2319 0.0677
4677 214.9966639 53.0044443 7988.1289 876.5175 23.5511 0.0132 22.9599 0.0052 22.3391 0.0022 20.5731 0.0009 20.3091 0.0007 20.2475 0.001 20.2722 0.0008
4678 214.929032 52.955752 586.1886 915.9271 25.6651 0.0284 25.5136 0.0215 25.4795 0.0173 24.2399 0.0119 24.7765 0.016 24.9294 0.0365 25.2143 0.0271
4679 214.9955997 53.0033079 7838.7266 905.1073 0.0 0.0 25.5964 0.3848 0.0 0.0 23.7324 0.0069 23.8665 0.0071 24.0514 0.0142 24.2526 0.0161
4680 215.0087552 53.0125526 9257.9492 913.2867 28.9002 0.1156 28.086 0.092 27.6469 0.0431 26.3439 0.0305 26.0053 0.0327 26.4993 0.0596 26.4732 0.0512
4681 215.0027678 53.0083718 8614.416 907.6023 26.1437 0.0354 25.7157 0.0282 25.6511 0.0149 24.0953 0.0074 23.9161 0.0067 23.934 0.0116 24.0983 0.0094
4682 214.943505 52.9661964 2172.6438 906.5871 0.0 0.0 0.0 0.0 0.0 0.0 25.3579 0.0171 25.3365 0.0164 25.1691 0.0314 24.9161 0.0229
4683 214.9356075 52.9604898 1306.3207 912.3006 27.1564 0.0783 27.0053 0.0511 26.7101 0.0417 25.4864 0.0241 25.904 0.0253 25.413 0.0549 26.0753 0.0561
4684 214.9887257 52.9982104 7073.334 920.789 28.4499 0.1268 28.3332 0.0917 28.208 0.0826 25.6014 0.0463 26.6592 0.0666 26.9822 0.124 27.2473 0.0805
4685 214.9775658 52.9903358 5866.3638 915.7746 28.7919 0.0903 27.9932 0.0687 28.1555 0.0566 26.3659 0.0502 27.015 0.0496 27.1619 0.1056 27.5016 0.0937
4686 214.9359657 52.9605255 1325.7354 928.8403 27.9795 0.1175 28.5613 0.1024 28.4234 0.0786 27.2523 0.0588 27.373 0.0612 27.0565 0.1226 27.2945 0.1245
4687 214.9843749 52.9952508 6612.6274 910.5535 27.63 0.0606 27.182 0.0438 27.3891 0.0397 25.7247 0.0403 26.8589 0.0529 26.4862 0.0648 25.9356 0.0501
4688 214.952277 52.9726026 3140.8701 894.9605 25.0395 0.0187 24.876 0.0169 25.0303 0.0115 23.3587 0.0071 23.487 0.0067 23.4135 0.0119 23.6533 0.0104
4689 214.9840582 52.9949981 6575.7734 912.6094 0.0 0.0 28.3168 0.1064 28.6757 0.0778 27.6829 0.1109 28.239 0.0883 0.0 0.0 27.6 0.1296
4690 215.0100697 53.0135485 9406.1777 908.6442 0.0 0.0 0.0 0.0 27.5531 0.0768 26.5799 0.0424 26.2142 0.0376 26.8854 0.0708 26.2747 0.0431
4691 214.951734 52.9720609 3068.0103 906.6134 28.0932 0.0869 27.3783 0.0819 27.8301 0.0515 26.1776 0.0396 26.5696 0.0377 27.0768 0.106 25.81 0.0402
4692 214.9450542 52.9672935 2340.593 907.1265 0.0 0.0 29.2363 0.5801 0.0 0.0 27.4823 0.0721 0.0 0.0 27.7235 0.1064 27.2344 0.1122
4693 214.9922095 52.9976248 7179.1211 1151.5564 27.3782 0.1059 27.4236 0.1053 27.625 0.0838 26.186 0.0435 26.8288 0.0459 26.5568 0.069 26.3918 0.0648
4694 214.9551099 52.9744631 3434.981 906.8619 27.2321 0.0429 26.9202 0.0439 26.8268 0.0238 25.4571 0.0151 25.4642 0.0167 25.8668 0.0324 26.1278 0.0339
4695 214.9547551 52.9742225 3397.4775 905.9406 0.0 0.0 27.7372 0.1158 0.0 0.0 25.5969 0.0251 25.3032 0.0259 0.0 0.0 26.9044 0.0557
4696 214.954588 52.9741973 3387.6565 898.8698 0.0 0.0 0.0 0.0 26.6906 0.0378 25.5969 0.0251 25.3032 0.0259 25.2211 0.0358 26.3344 0.0459
4697 214.9452767 52.9671163 2334.8875 932.4008 0.0 0.0 28.0294 0.2239 27.3009 0.0904 25.7636 0.0584 0.0 0.0 27.4009 0.119 27.9342 0.1174
4698 214.9359978 52.9608431 1355.4872 906.6577 0.0 0.0 0.0 0.0 0.0 0.0 27.7402 0.134 28.2496 0.0849 27.62 0.1393 27.4899 0.1204
4699 214.9824793 52.9941307 6426.9727 893.325 25.8878 0.0241 25.6931 0.0212 25.395 0.0136 23.9639 0.01 24.0926 0.0096 24.4638 0.0219 24.4705 0.0144
4700 214.9938122 53.0020531 7645.9985 903.8721 27.6682 0.0807 28.5733 0.1135 27.5599 0.0821 26.5738 0.0401 26.826 0.0447 27.1652 0.0891 26.6667 0.0497
4701 214.9868618 52.9978913 6960.4399 844.9476 21.7246 0.003 21.1227 0.0016 20.5952 0.0008 18.8145 0.0003 18.5982 0.0003 18.7394 0.0004 18.8782 0.0003
4702 214.9450493 52.9673842 2348.4429 900.0439 0.0 0.0 29.2363 0.5801 29.0669 0.1171 27.4823 0.0721 0.0 0.0 27.7235 0.1064 28.0367 0.2029
4703 214.9478953 52.9694856 2664.6262 894.5508 26.6332 0.0419 26.2725 0.0181 26.308 0.0222 25.6708 0.0181 25.259 0.0175 25.0898 0.0304 25.3887 0.0241
4704 214.9828838 52.9938651 6421.6646 935.0041 0.0 0.0 28.5615 0.1234 29.0339 0.0993 27.864 0.2285 26.1935 0.0926 28.1664 0.5431 27.577 0.2087
4705 214.9451662 52.9671895 2336.4028 920.9673 0.0 0.0 29.3239 0.7027 0.0 0.0 28.189 0.1841 0.0 0.0 27.4009 0.119 27.8264 0.119
4706 214.9864414 52.9986521 7009.1143 765.1287 22.3831 0.0038 22.0871 0.0024 21.8894 0.0017 20.2821 0.0008 20.1551 0.0007 20.1938 0.001 20.2755 0.0009
4707 214.9442187 52.9668848 2266.3125 893.0662 0.0 0.0 28.3116 0.1609 28.0316 0.0689 26.9006 0.0477 26.977 0.0454 26.5482 0.0622 26.7608 0.0721
4708 214.9786071 52.9913948 6007.8574 891.8407 28.9202 0.1659 0.0 0.0 28.01 0.0937 28.4457 0.1213 28.4719 0.2242 0.0 0.0 27.312 0.1669
4709 215.0095477 53.0128967 9324.501 929.7998 0.0 0.0 28.1825 0.1339 28.2047 0.1242 27.0452 0.0599 28.1696 0.0902 0.0 0.0 28.2851 0.1423
4710 214.994816 53.0029736 7773.4404 888.3113 0.0 0.0 25.3817 0.0661 26.1213 0.0333 24.7675 0.0178 24.9322 0.0154 25.0982 0.0252 25.3456 0.0243
4711 214.9560953 52.9753541 3559.0085 892.6347 0.0 0.0 29.1724 0.1479 27.8576 0.1002 27.8638 0.1358 0.0 0.0 26.79 0.1033 27.6567 0.1231
4712 214.9530973 52.9732393 3234.7566 891.0352 0.0 0.0 0.0 0.0 27.4983 0.0846 26.2175 0.0402 28.1233 0.1326 26.3226 0.0903 27.2894 0.1038
4713 214.9422158 52.9654488 2047.6119 893.6827 27.2348 0.0966 0.0 0.0 28.4663 0.1347 26.3227 0.0692 26.5483 0.0553 0.0 0.0 28.5181 0.1738
4714 214.9879623 52.9976933 6992.6958 918.8238 0.0 0.0 28.4653 0.1302 28.8552 0.1289 0.0 0.0 27.6277 0.2862 0.0 0.0 26.9526 0.1275
4715 214.9599445 52.9783076 3996.5249 876.7189 24.2641 0.009 24.2184 0.0072 24.145 0.0047 22.7987 0.0025 22.7586 0.0024 22.8727 0.0044 23.0191 0.0036
4716 214.9431807 52.9661842 2156.855 890.1116 0.0 0.0 0.0 0.0 0.0 0.0 26.8958 0.0643 26.9708 0.0479 27.563 0.1739 27.5265 0.0746
4717 214.9531086 52.9733103 3241.5964 886.3015 0.0 0.0 0.0 0.0 27.4983 0.0846 26.2175 0.0402 26.5159 0.0381 26.3226 0.0903 26.918 0.0717
4718 214.9414412 52.9649557 1968.5765 889.2395 0.0 0.0 0.0 0.0 28.2237 0.093 26.5234 0.0646 28.2727 0.1496 27.108 0.1077 28.1726 0.169
4719 214.9859776 52.996725 6816.5215 885.4128 0.0 0.0 27.6455 0.1339 29.9301 0.2876 0.0 0.0 28.2926 0.15 0.0 0.0 27.0999 0.078
4720 214.9598603 52.9784375 4004.2783 862.4231 25.5521 0.0291 25.6316 0.0231 24.9678 0.0092 23.8311 0.0052 24.0974 0.0053 24.012 0.0098 24.0247 0.0067
4721 214.9449072 52.9674729 2349.9048 885.7457 0.0 0.0 28.2253 0.239 29.0669 0.1171 0.0 0.0 0.0 0.0 27.8167 0.1464 28.2533 0.1166
4722 214.9899104 52.999531 7244.606 884.7941 26.3197 0.0441 26.1904 0.0409 26.1978 0.0386 24.7773 0.0191 24.6638 0.0148 24.8691 0.0305 24.9613 0.0216
4723 214.942138 52.9655214 2050.552 884.0493 27.2348 0.0966 0.0 0.0 28.4663 0.1347 26.3227 0.0692 26.5483 0.0553 26.332 0.1097 27.6202 0.1777
4724 214.9369761 52.9610495 1418.2107 943.624 0.0 0.0 27.6351 0.0609 26.9449 0.0554 26.2967 0.0633 26.4462 0.0356 26.3983 0.0568 25.9128 0.0545
4725 215.0027583 53.0087735 8649.7393 876.8351 26.4995 0.033 26.4287 0.0292 26.1019 0.023 24.6427 0.0121 24.9928 0.0156 25.2351 0.0393 25.3774 0.0254
4726 214.951853 52.9724769 3110.4558 881.6823 28.7972 0.1048 27.029 0.0944 0.0 0.0 0.0 0.0 28.1675 0.1337 0.0 0.0 27.6584 0.1411
4727 214.9307566 52.9574824 818.5201 878.2858 26.0587 0.0564 26.8099 0.0603 27.277 0.0409 25.7529 0.0327 25.8141 0.0254 25.3258 0.0484 26.2011 0.046
4728 214.9260876 52.9540952 305.1122 882.5466 28.4582 0.1469 28.3448 0.088 28.3651 0.0753 26.516 0.0572 26.6329 0.0699 26.8366 0.1787 27.881 0.0959
4729 214.9788793 52.9917719 6053.7788 878.0269 28.4752 0.1155 27.7341 0.0689 26.8773 0.0666 0.0 0.0 0.0 0.0 26.4114 0.1305 29.7288 1.5004
4730 214.9782747 52.9913217 5986.2793 879.5287 27.2509 0.1309 26.908 0.0499 27.0505 0.0456 25.9051 0.0296 25.6361 0.0366 26.1387 0.0714 26.4042 0.091
4731 214.9907659 53.000297 7351.5742 872.9402 26.7707 0.032 26.1933 0.0302 25.8957 0.0193 24.5467 0.0145 24.4324 0.0107 24.6977 0.0228 24.6429 0.015
4732 214.9354428 52.9607005 1317.6223 887.6129 27.5328 0.0849 28.3936 0.0844 27.8543 0.054 26.5592 0.0552 26.3882 0.0464 25.9408 0.0719 27.0256 0.1089
4733 214.9330815 52.9592097 1077.7798 873.08 24.8246 0.0209 25.0199 0.0177 25.0744 0.0112 23.7058 0.0073 23.8982 0.0079 23.9236 0.0131 24.1709 0.0124
4734 214.9290441 52.956218 628.2464 881.5156 27.841 0.0923 28.505 0.0879 0.0 0.0 26.7256 0.0672 27.9245 0.0786 26.589 0.0943 28.0114 0.0895
4735 214.9616323 52.9795778 4186.1475 871.5976 28.0089 0.14 27.2377 0.0863 27.0569 0.0573 26.2466 0.0301 26.4236 0.0499 27.2887 0.0841 26.8633 0.0719
4736 215.007013 53.0118389 9115.4521 873.7612 26.5969 0.033 26.6149 0.0431 26.5089 0.0256 25.0077 0.0153 25.2637 0.0256 25.8618 0.041 25.7783 0.0308
4737 214.9530522 52.9734085 3247.7854 875.8795 0.0 0.0 0.0 0.0 0.0 0.0 26.2175 0.0402 26.5159 0.0381 26.3226 0.0903 27.6498 0.1235
4738 215.0037744 53.0095914 8768.6084 869.6395 26.6907 0.0506 26.6752 0.0372 26.1648 0.0301 24.5242 0.0169 24.5927 0.0152 24.9182 0.0444 24.9458 0.0195
4739 214.9611533 52.979342 4143.4385 863.664 24.4175 0.0114 24.245 0.0071 24.0491 0.0045 22.7376 0.0023 22.735 0.0023 22.959 0.0042 23.1084 0.0038
4740 215.0005483 53.00738 8425.5254 863.441 25.3457 0.0245 25.464 0.0153 25.021 0.0141 23.6194 0.0082 23.9613 0.0085 24.3196 0.0315 24.4583 0.0167
4741 214.9383098 52.9631753 1668.0349 855.2142 25.9618 0.064 25.5363 0.0218 25.4425 0.0175 24.08 0.0128 24.1566 0.013 24.1482 0.0251 24.1554 0.0183
4742 214.9931804 52.99861 7310.8423 1129.3691 0.0 0.0 28.6763 0.1358 0.0 0.0 26.8462 0.0545 26.9138 0.064 26.4058 0.0901 26.7536 0.0803
4743 214.9581659 52.9763511 3741.6577 928.6289 27.0298 0.0866 27.691 0.0909 27.6573 0.0532 25.7454 0.0343 26.5109 0.0391 27.1711 0.0731 26.3694 0.0584
4744 215.0081279 53.0127135 9243.8369 867.5754 0.0 0.0 23.7991 0.0174 25.0662 0.0294 0.0 0.0 0.0 0.0 24.4114 0.0406 25.2566 0.0397
4745 214.9916404 53.0010617 7459.2954 862.1877 25.328 0.0174 25.3906 0.0163 25.0719 0.0132 23.7252 0.0083 23.705 0.0093 23.8769 0.0211 24.1062 0.0099
4746 214.9518264 52.9725922 3119.5171 871.5766 27.5431 0.0483 27.029 0.0944 28.0037 0.0941 0.0 0.0 0.0 0.0 26.9398 0.1072 26.3235 0.0741
4747 214.9784753 52.9923777 6089.4014 810.7576 0.0 0.0 21.0138 0.0013 20.5913 0.0008 18.9647 0.0004 18.8275 0.0003 19.0021 0.0006 19.1212 0.0005
4748 214.9421218 52.9658609 2080.0608 857.6273 25.0542 0.0172 24.7491 0.0122 24.7102 0.0117 23.2257 0.005 23.1528 0.0045 23.0439 0.0087 23.2433 0.0064
4749 214.9451845 52.9679263 2402.863 866.4916 0.0 0.0 28.7555 0.1832 29.0153 0.1037 0.0 0.0 0.0 0.0 27.8989 0.1332 27.5514 0.1122
4750 215.0054787 53.0118896 9050.4248 787.7667 21.1286 0.0017 20.981 0.0013 20.7765 0.0009 19.4603 0.0005 19.6999 0.0006 19.8731 0.0011 19.854 0.0008
4751 215.0093936 53.0139714 9413.1758 840.5758 24.836 0.0128 24.4509 0.0082 23.958 0.0066 22.8024 0.0042 22.7251 0.0038 22.8584 0.007 22.8384 0.006
4752 214.9780316 52.9930883 6132.5591 733.4694 22.9086 0.0052 22.3785 0.0028 22.04 0.002 20.5196 0.0009 20.3748 0.0008 20.5719 0.0015 20.7143 0.0013
4753 214.9491711 52.9709165 2849.907 855.2897 27.533 0.0487 27.0344 0.0383 26.4796 0.0217 25.2561 0.0158 25.8582 0.0298 25.8681 0.0427 25.6476 0.0279
4754 215.0116338 53.0154164 9643.3232 851.6572 27.2674 0.075 27.0626 0.0501 26.868 0.0415 25.8046 0.0319 26.0172 0.0418 27.0006 0.0874 26.75 0.0737
4755 214.9929001 53.0020799 7607.0342 852.9892 26.6144 0.0584 26.773 0.0527 26.4614 0.0417 25.2627 0.0265 25.6241 0.0327 25.8148 0.0576 25.8904 0.0465
4756 214.9601629 52.9787163 4042.8201 857.6599 27.6444 0.1625 28.703 0.2167 28.5701 0.1204 27.1024 0.0512 26.8687 0.0517 26.8738 0.072 27.3595 0.0932
4757 215.002677 53.0089353 8660.4648 860.2914 28.2751 0.0857 28.2967 0.0812 27.6437 0.0579 25.9527 0.0353 26.0171 0.0383 25.7234 0.0561 26.2767 0.0433
4758 214.9320857 52.9587289 989.8114 855.8135 27.5198 0.1546 27.1672 0.0789 27.3771 0.0732 0.0 0.0 26.7313 0.0765 26.5063 0.1142 26.5677 0.093
4759 214.9298736 52.9571929 752.6977 852.6769 27.4013 0.146 27.8793 0.1224 28.0927 0.0667 26.5948 0.0608 26.2679 0.0609 26.8149 0.1001 26.6681 0.0942
4760 214.9579098 52.9771281 3799.2502 856.4005 0.0 0.0 0.0 0.0 28.0871 0.1083 26.5567 0.0649 26.9632 0.0692 27.6255 0.1473 27.8851 0.0893
4761 215.010309 53.0145147 9503.0264 848.6547 26.4377 0.0397 26.1701 0.0257 26.1782 0.0225 24.6856 0.0127 24.7852 0.0139 24.7854 0.023 25.0839 0.0206
4762 214.9999863 53.0071711 8381.4619 849.0756 27.1997 0.09 28.0637 0.1388 26.7011 0.0732 26.3176 0.0788 26.337 0.0825 0.0 0.0 26.2395 0.0763
4763 214.9499369 52.9714526 2932.3662 856.0109 0.0 0.0 29.181 0.2115 28.2458 0.103 26.6338 0.0577 26.3779 0.0479 27.4837 0.0989 27.6865 0.1316
4764 214.9441907 52.9675359 2323.0437 842.5627 0.0 0.0 24.9845 0.0293 24.6062 0.0104 23.0402 0.0048 23.14 0.0049 23.3885 0.0104 23.3522 0.0077
4765 214.9442193 52.9677689 2345.0847 826.5617 0.0 0.0 25.8221 0.0251 25.7428 0.0129 24.2435 0.0084 24.0546 0.0069 24.161 0.0137 24.0866 0.009
4766 214.9526721 52.9734512 3234.356 852.2809 28.105 0.0714 27.6298 0.0864 27.5196 0.0731 25.9967 0.0265 26.319 0.0398 26.3158 0.0719 26.7302 0.0477
4767 214.9302129 52.9574569 791.6002 851.0224 26.7056 0.0295 26.6204 0.0218 26.8376 0.0203 26.1135 0.0253 26.2618 0.0285 25.8325 0.0584 25.8845 0.073
4768 214.9440588 52.9666157 2235.0933 904.739 26.6651 0.0648 27.273 0.1226 0.0 0.0 27.8498 0.0961 0.0 0.0 0.0 0.0 28.0151 0.1381
4769 214.9582185 52.9772242 3821.7966 865.7228 28.32 0.1526 27.582 0.0992 26.7999 0.0434 26.478 0.0383 26.5521 0.0433 27.1798 0.0947 26.4694 0.049
4770 214.9253963 52.9540567 270.3449 848.3477 27.1196 0.0699 27.4088 0.0555 27.3093 0.0396 25.4065 0.0156 25.6646 0.0199 25.5369 0.0438 26.0861 0.0376
4771 214.9981831 53.0059099 8187.4556 847.4958 27.2382 0.0714 27.4989 0.0516 26.9901 0.0374 25.2336 0.0163 24.6815 0.0108 24.854 0.0321 24.9606 0.0179
4772 214.9325439 52.9591483 1047.9415 848.8461 28.3256 0.2263 28.5293 0.2021 28.4676 0.1642 26.8807 0.0635 27.2451 0.0985 27.599 0.1557 27.4238 0.1359
4773 214.9520158 52.9730601 3169.7737 846.5225 27.4151 0.0812 27.3728 0.0694 26.7968 0.0461 25.6915 0.0379 25.8715 0.0368 26.1519 0.0497 26.3763 0.0454
4774 214.9263609 52.9547703 377.6397 846.4303 27.7908 0.1066 27.7132 0.0639 26.9853 0.0364 26.0846 0.0284 26.529 0.0466 26.2835 0.0607 26.3814 0.0621
4775 214.9319815 52.9588889 999.3441 838.1843 25.8335 0.0333 25.8399 0.0233 25.725 0.0168 23.191 0.0056 23.8884 0.0074 23.1041 0.0063 23.5465 0.0078
4776 214.9315833 52.9589592 987.5589 811.5255 25.525 0.0284 25.5707 0.0218 25.1845 0.019 23.999 0.0114 23.8447 0.0106 23.8934 0.0202 23.9637 0.0133
4777 214.9952014 53.003911 7874.3618 838.3422 0.0 0.0 0.0 0.0 26.1864 0.0561 24.9953 0.022 0.0 0.0 24.5895 0.0437 25.0286 0.038
4778 214.9521817 52.9732618 3195.2634 840.2365 27.0503 0.0638 26.9184 0.0433 27.1177 0.0493 25.9159 0.0341 25.6748 0.0387 26.0134 0.051 26.1851 0.0371
4779 214.9497627 52.9714463 2923.908 847.146 0.0 0.0 27.0934 0.0868 27.3993 0.0708 26.262 0.0498 0.0 0.0 27.1119 0.1098 28.4678 0.1718
4780 214.9548667 52.9740706 3389.0012 923.3641 26.5591 0.0488 26.9656 0.0469 26.1905 0.0243 25.015 0.0147 24.9542 0.0139 26.4968 0.0488 25.8816 0.0361
4781 214.9578295 52.9772352 3805.1436 844.0338 0.0 0.0 0.0 0.0 27.2944 0.0894 26.5567 0.0649 27.5513 0.09 0.0 0.0 27.2558 0.1172
4782 214.9396405 52.9642534 1824.392 845.4819 28.1492 0.1909 28.2219 0.0802 27.8601 0.0577 26.6874 0.0426 26.7797 0.0466 26.3926 0.1004 27.8689 0.1236
4783 215.0110565 53.0152341 9600.9385 834.4786 25.2055 0.0323 25.3164 0.0217 25.0932 0.0095 23.5861 0.0052 23.8938 0.0067 23.8157 0.0118 23.8099 0.0087
4784 214.9887653 52.9994573 7186.1411 828.9933 25.5186 0.0313 25.552 0.0238 25.2257 0.0198 24.2091 0.0108 24.0317 0.0129 24.0117 0.0247 24.4056 0.0156
4785 215.0044775 53.0102291 8857.2373 859.251 25.8292 0.0168 25.7011 0.0138 25.5222 0.0108 24.2174 0.0064 24.6104 0.0095 24.9379 0.0214 25.108 0.0175
4786 214.9826103 52.9951003 6519.2417 827.3295 25.0151 0.0204 24.7269 0.0105 24.5632 0.0094 23.3377 0.0064 23.362 0.0058 23.3256 0.0116 23.5038 0.0082
4787 214.9487325 52.9708061 2820.1965 840.0703 26.9337 0.055 27.4529 0.0624 26.7571 0.0379 25.8398 0.0431 25.9961 0.0368 25.6907 0.0678 25.957 0.0473
4788 214.9453265 52.9684487 2455.8303 834.7897 26.4333 0.0585 26.5648 0.0415 26.3253 0.0333 25.4959 0.0224 25.5303 0.0257 25.6717 0.0442 25.6867 0.0359
4789 214.9763057 52.989631 5746.4902 901.311 28.1501 0.1787 28.9882 0.1859 28.8968 0.0845 0.0 0.0 0.0 0.0 0.0 0.0 27.4239 0.1679
4790 214.9525051 52.9735049 3231.5708 839.2822 27.7811 0.0928 27.3798 0.0779 27.6228 0.0968 26.0042 0.0325 26.7921 0.0443 27.4641 0.1372 26.777 0.0691
4791 214.9458065 52.9687261 2502.2991 839.6606 0.0 0.0 28.3646 0.1302 27.0724 0.0859 26.6303 0.0672 26.764 0.0718 0.0 0.0 27.575 0.0958
4792 215.0075937 53.0131112 9255.0254 808.9947 23.1088 0.006 22.9372 0.0046 22.8041 0.0031 0.0 0.0 21.2013 0.0014 21.3457 0.0023 21.4728 0.0019
4793 214.9598137 52.978699 4025.4502 840.238 28.1002 0.1733 27.9786 0.1289 28.3955 0.1223 27.8285 0.0783 26.7719 0.0573 0.0 0.0 28.2465 0.1152
4794 214.9348826 52.9609446 1313.9745 839.1786 28.891 0.2253 28.7378 0.1474 27.8443 0.0625 27.9951 0.0973 28.7939 0.1128 0.0 0.0 27.6433 0.0827
4795 215.0096296 53.0141728 9441.7998 838.0344 0.0 0.0 28.7092 0.1332 28.1818 0.1227 26.8534 0.0785 26.0624 0.0596 0.0 0.0 27.2419 0.1111
4796 214.9888459 52.9990422 7152.8384 864.5786 28.0474 0.1231 27.1384 0.0864 28.8109 0.1043 26.281 0.0545 26.6019 0.0584 0.0 0.0 26.8004 0.0684
4797 215.0015839 53.0070863 8446.3252 941.0331 27.992 0.1456 0.0 0.0 29.2638 0.1205 26.9448 0.0942 26.8555 0.0422 25.829 0.0369 26.2869 0.0438
4798 214.9538502 52.9754443 3465.2764 765.4381 20.8951 0.0011 20.4986 0.0007 20.115 0.0005 18.5645 0.0002 18.4062 0.0002 18.4303 0.0003 18.5859 0.0002
4799 214.9493849 52.9714797 2909.7681 824.3618 0.0 0.0 27.4785 0.1148 27.2299 0.0646 26.2639 0.0435 25.6433 0.0331 25.7505 0.0716 25.5343 0.044
4800 214.9327599 52.9594929 1088.4319 834.5098 29.1381 0.302 29.7075 0.448 0.0 0.0 27.5452 0.1154 28.6416 0.3241 0.0 0.0 27.63 0.1239
4801 214.9890169 52.9995708 7207.6504 833.9216 27.9342 0.1181 28.2187 0.1235 26.0926 0.046 26.641 0.0498 0.0 0.0 26.782 0.1005 27.8723 0.1595
4802 214.9597748 52.9787826 4031.1387 831.8571 28.1002 0.1733 27.9786 0.1289 28.3955 0.1223 27.8285 0.0783 26.7719 0.0573 0.0 0.0 27.4993 0.0722
4803 214.9589185 52.9783189 3951.0198 820.848 26.768 0.0854 26.5643 0.0678 25.738 0.0369 25.0867 0.0193 25.1222 0.0159 24.8114 0.0247 25.1446 0.0266
4804 215.0103017 53.0150817 9553.1602 805.5435 24.4015 0.0187 23.8005 0.007 23.2878 0.0035 21.5835 0.0014 21.3244 0.0011 21.2876 0.0017 21.2802 0.0013
4805 214.9465116 52.9694606 2599.6812 822.2032 27.8997 0.0998 27.9609 0.1102 27.8294 0.0831 26.356 0.0369 0.0 0.0 0.0 0.0 25.6355 0.0445
4806 214.9420232 52.9661676 2102.9094 829.2626 0.0 0.0 0.0 0.0 0.0 0.0 28.0811 0.1398 28.0272 0.1172 27.7319 0.2666 28.3805 0.1766
4807 215.0051344 53.0110585 8960.8379 831.9489 0.0 0.0 27.6368 0.0908 27.15 0.0629 25.9994 0.0483 26.0081 0.0521 26.5902 0.0932 26.974 0.0952
4808 214.9959266 53.004175 7930.7314 857.3074 24.1233 0.0163 23.21 0.0081 22.9065 0.0042 21.1498 0.0015 20.9575 0.0013 20.9974 0.002 20.9562 0.0015
4809 214.9806683 52.9934734 6286.3623 845.7773 27.8876 0.1322 0.0 0.0 28.2908 0.1099 26.7408 0.1396 27.5416 0.1271 27.9461 0.2446 27.3187 0.0981
4810 214.9378917 52.9622273 1564.6404 904.1234 28.8206 0.2518 28.2077 0.0842 28.7593 0.1678 26.4777 0.0623 27.1169 0.0548 27.8853 0.1931 27.0729 0.0874
